iter	Passed	Remaining
174	564	2663
175	568	2659
176	571	2655
177	574	2651
178	577	2647
179	580	2642
180	582	2637
181	585	2633
182	589	2632
183	592	2629
184	595	2624
185	598	2620
186	601	2615
187	604	2612
188	607	2608
189	610	2604
190	613	2600
191	616	2595
192	620	2594
193	623	2591
194	626	2587
195	629	2583
196	632	2578
197	635	2575
198	638	2572
199	641	2567
200	644	2563
201	647	2559
202	650	2555
203	654	2554
204	657	2551
205	660	2547
206	663	2543
207	666	2538
208	670	2536
209	673	2532
210	676	2528
211	678	2523
212	681	2519
213	685	2518
214	688	2514
215	691	2510
216	694	2506
217	697	2502
218	700	2499
219	703	2495
220	706	2491
221	709	2487
222	712	2483
223	715	2479
224	719	2479
225	722	2475
226	725	2471
227	728	2467
228	731	2463
229	734	2460
230	737	2456
231	740	2452
232	743	2448
233	746	2444
234	750	2442
235	753	2439
236	756	2435
237	759	2432
238	763	2429
239	766	2426
240	769	2423
241	772	2419
242	775	2415
243	778	2410
244	781	2406
245	784	2405
246	787	2401
247	790	2398
248	793	2394
249	796	2390
250	800	2387
251	803	2383
252	806	2379
253	809	2376
254	811	2372
255	815	2370
256	818	2367
257	821	2363
258	824	2359
259	827	2355
260	831	2352
261	834	2350
262	838	2348
263	841	2346
264	844	2341
265	848	2341
266	851	2338
267	854	2334
268	857	2330
269	860	2326
270	863	2324
271	866	2320
272	869	2316
273	872	2312
274	875	2308
275	879	2305
276	883	2306
277	887	2305
278	891	2302
279	894	2299
280	897	2297
281	901	2294
282	904	2292
283	908	2289
284	912	2289
285	916	2286
286	919	2284
287	923	2282
288	927	2281
289	930	2277
290	933	2274
291	936	2270
292	939	2266
293	942	2263
294	946	2261
295	949	2257
296	952	2253
297	955	2249
298	958	2246
299	961	2243
300	964	2239
301	967	2235
302	970	2232
303	973	2228
304	977	2226
305	980	2223
306	983	2219
307	986	2215
308	989	2212
309	992	2209
310	995	2206
311	998	2202
312	1002	2200
313	1005	2196
314	1009	2195
315	1012	2191
316	1015	2188
317	1018	2184
318	1021	2180
319	1024	2177
320	1027	2174
321	1030	2170
322	1033	2167
323	1036	2163
324	1039	2159
325	1043	2157
326	1046	2154
327	1049	2150
328	1052	2147
329	1055	2143
330	1059	2140
331	1061	2136
332	1064	2133
333	1067	2129
334	1070	2125
335	1074	2124
336	1077	2120
337	1081	2117
338	1083	2113
339	1086	2109
340	1090	2106
341	1093	2103
342	1096	2099
343	1099	2096
344	1102	2092
345	1105	2090
346	1109	2087
347	1112	2083
348	1115	2080
349	1118	2076
350	1121	2073
351	1124	2069
352	1127	2066
353	1130	2062
354	1133	2059
355	1136	2055
356	1140	2054
357	1144	2051
358	1147	2048
359	1150	2044
360	1153	2041
361	1157	2039
362	1160	2035
363	1163	2032
364	1166	2028
365	1169	2025
366	1172	2023
367	1176	2019
368	1179	2016
369	1182	2012
370	1185	2009
371	1188	2006
372	1191	2002
373	1194	1999
374	1197	1995
375	1200	1992
376	1204	1990
377	1207	1987
378	1210	1983
379	1213	1980
380	1216	1976
381	1219	1973
382	1222	1969
383	1225	1966
384	1228	1962
385	1231	1959
386	1234	1955
387	1238	1953
388	1241	1949
389	1244	1946
390	1247	1942
391	1250	1939
392	1253	1936
393	1256	1932
394	1259	1929
395	1262	1925
396	1265	1921
397	1269	1919
398	1272	1916
399	1275	1912
400	1278	1909
401	1281	1905
402	1284	1903
403	1287	1899
404	1290	1896
405	1293	1892
406	1296	1889
407	1299	1886
408	1303	1883
409	1306	1880
410	1309	1876
411	1312	1873
412	1315	1869
413	1318	1866
414	1321	1863
415	1324	1859
416	1327	1855
417	1330	1852
418	1334	1850
419	1337	1847
420	1340	1843
421	1343	1840
422	1346	1836
423	1349	1833
424	1353	1830
425	1356	1827
426	1359	1823
427	1362	1820
428	1366	1818
429	1369	1815
430	1372	1811
431	1375	1808
432	1378	1804
433	1382	1802
434	1385	1799
435	1388	1796
436	1391	1792
437	1394	1789
438	1399	1788
439	1402	1784
440	1405	1781
441	1408	1778
442	1411	1775
443	1415	1772
444	1418	1769
445	1421	1765
446	1424	1762
447	1427	1758
448	1431	1756
449	1434	1753
450	1437	1750
451	1440	1746
452	1443	1743
453	1447	1740
454	1450	1737
455	1453	1734
456	1456	1730
457	1459	1727
458	1463	1725
459	1467	1722
460	1470	1719
461	1473	1715
462	1476	1712
463	1480	1709
464	1483	1706
465	1486	1702
466	1489	1699
467	1492	1697
468	1496	1694
469	1499	1691
470	1503	1688
471	1506	1684
472	1509	1681
473	1513	1679
474	1516	1675
475	1519	1672
476	1522	1668
477	1525	1665
478	1529	1663
479	1532	1660
480	1535	1656
481	1538	1653
482	1542	1650
483	1545	1647
484	1548	1644
485	1551	1641
486	1555	1638
487	1558	1635
488	1562	1632
489	1565	1629
490	1568	1626
491	1571	1622
492	1575	1620
493	1578	1617
494	1581	1613
495	1584	1610
496	1587	1607
497	1591	1604
498	1595	1601
499	1598	1598
500	1601	1595
501	1604	1591
502	1607	1588
503	1611	1585
504	1614	1582
505	1617	1578
506	1620	1575
507	1623	1572
508	1627	1570
509	1630	1566
510	1633	1563
511	1636	1560
512	1640	1557
513	1643	1553
514	1646	1550
515	1649	1547
516	1652	1543
517	1655	1540
518	1659	1537
519	1662	1534
520	1665	1531
521	1668	1527
522	1672	1525
523	1675	1521
524	1678	1518
525	1681	1515
526	1684	1512
527	1687	1508
528	1691	1506
529	1694	1502
530	1697	1499
531	1700	1496
532	1703	1492
533	1707	1489
534	1710	1486
535	1713	1482
536	1716	1479
537	1719	1476
538	1723	1473
539	1726	1470
540	1729	1467
541	1732	1464
542	1735	1460
543	1739	1457
544	1742	1454
545	1744	1450
546	1748	1447
547	1751	1444
548	1755	1441
549	1758	1438
550	1761	1435
551	1764	1431
552	1767	1428
553	1770	1425
554	1773	1422
555	1776	1418
556	1779	1415
557	1782	1412
558	1785	1408
559	1789	1405
560	1792	1402
561	1795	1399
562	1798	1396
563	1802	1393
564	1805	1389
565	1808	1386
566	1811	1383
567	1814	1379
568	1817	1376
569	1820	1373
570	1824	1370
571	1837	1374
572	1840	1371
573	1843	1368
574	1846	1364
575	1849	1361
576	1853	1359
577	1857	1355
578	1859	1352
579	1862	1349
580	1866	1345
581	1869	1342
582	1872	1339
583	1875	1335
584	1878	1332
585	1881	1329
586	1885	1326
587	1888	1323
588	1891	1319
589	1894	1316
590	1897	1313
591	1902	1310
592	1905	1307
593	1908	1304
594	1911	1300
595	1914	1297
596	1918	1294
597	1921	1291
598	1924	1288
599	1927	1284
600	1930	1281
601	1933	1278
602	1936	1275
603	1939	1271
604	1942	1268
605	1945	1265
606	1949	1262
607	1952	1259
608	1955	1255
609	1958	1252
610	1962	1249
611	1965	1246
612	1968	1242
613	1971	1239
614	1974	1236
615	1977	1232
616	1981	1229
617	1984	1226
618	1987	1223
619	1990	1219
620	1993	1216
621	1996	1213
622	1999	1210
623	2002	1206
624	2005	1203
625	2008	1200
626	2011	1196
627	2015	1193
628	2018	1190
629	2021	1187
630	2024	1183
631	2027	1180
632	2030	1177
633	2034	1174
634	2036	1170
635	2039	1167
636	2042	1164
637	2046	1161
638	2049	1157
639	2052	1154
640	2055	1151
641	2058	1148
642	2062	1144
643	2065	1141
644	2068	1138
645	2071	1135
646	2074	1131
647	2077	1128
648	2081	1125
649	2084	1122
650	2087	1118
651	2090	1115
652	2093	1112
653	2096	1109
654	2099	1105
655	2102	1102
656	2105	1099
657	2108	1096
658	2112	1093
659	2115	1089
660	2118	1086
661	2121	1083
662	2124	1079
663	2128	1076
664	2131	1073
665	2134	1070
666	2137	1067
667	2140	1063
668	2144	1061
669	2147	1057
670	2150	1054
671	2153	1051
672	2156	1047
673	2159	1044
674	2162	1041
675	2165	1038
676	2168	1034
677	2171	1031
678	2175	1028
679	2179	1025
680	2182	1022
681	2184	1018
682	2188	1015
683	2192	1012
684	2195	1009
685	2199	1006
686	2203	1003
687	2206	1000
688	2211	998
689	2215	995
690	2219	992
691	2222	989
692	2227	986
693	2230	983
694	2234	980
695	2237	977
696	2242	974
697	2245	971
698	2249	968
699	2253	965
700	2257	962
701	2260	959
702	2264	956
703	2268	953
704	2272	950
705	2276	947
706	2279	944
707	2283	941
708	2286	938
709	2290	935
710	2294	932
711	2298	929
712	2301	926
713	2306	923
714	2310	920
715	2313	917
716	2316	914
717	2320	911
718	2324	908
719	2328	905
720	2332	902
721	2335	899
722	2340	896
723	2343	893
724	2347	890
725	2351	887
726	2354	884
727	2358	881
728	2362	878
729	2366	875
730	2370	872
731	2374	869
732	2378	866
733	2381	863
734	2384	859
735	2388	856
736	2392	853
737	2396	850
738	2399	847
739	2404	844
740	2407	841
741	2411	838
742	2414	835
743	2418	832
744	2421	828
745	2425	825
746	2429	822
747	2432	819
748	2437	816
749	2440	813
750	2444	810
751	2448	807
752	2452	804
753	2455	801
754	2459	798
755	2462	794
756	2467	791
757	2471	788
758	2474	785
759	2478	782
760	2482	779
761	2486	776
762	2489	773
763	2493	770
764	2497	767
765	2501	764
766	2505	761
767	2508	757
768	2512	754
769	2515	751
770	2519	748
771	2522	745
772	2526	741
773	2530	738
774	2534	735
775	2537	732
776	2541	729
777	2545	726
778	2548	722
779	2551	719
780	2554	716
781	2557	712
782	2560	709
783	2564	706
784	2567	703
785	2570	699
786	2573	696
787	2576	693
788	2579	689
789	2582	686
790	2585	683
791	2588	679
792	2591	676
793	2595	673
794	2598	669
795	2601	666
796	2604	663
797	2607	659
798	2610	656
799	2613	653
800	2616	650
801	2619	646
802	2622	643
803	2626	640
804	2630	637
805	2633	633
806	2636	630
807	2639	627
808	2642	623
809	2645	620
810	2648	617
811	2651	613
812	2654	610
813	2657	607
814	2661	604
815	2664	600
816	2668	597
817	2671	594
818	2675	591
819	2678	587
820	2681	584
821	2684	581
822	2687	577
823	2691	574
824	2694	571
825	2697	568
826	2700	564
827	2703	561
828	2707	558
829	2710	555
830	2713	551
831	2716	548
832	2718	545
833	2722	541
834	2725	538
835	2728	535
836	2731	531
837	2734	528
838	2736	525
839	2740	521
840	2743	518
841	2746	515
842	2749	512
843	2752	508
844	2756	505
845	2759	502
846	2762	499
847	2765	495
848	2768	492
849	2772	489
850	2775	485
851	2778	482
852	2781	479
853	2784	476
854	2788	472
855	2791	469
856	2794	466
857	2797	462
858	2800	459
859	2804	456
860	2807	453
861	2809	449
862	2812	446
863	2815	443
864	2818	439
865	2822	436
866	2825	433
867	2828	430
868	2831	426
869	2834	423
870	2837	420
871	2840	416
872	2843	413
873	2846	410
874	2849	407
875	2853	403
876	2856	400
877	2859	397
878	2862	394
879	2863	390
880	2866	387
881	2870	383
882	2873	380
883	2875	377
884	2879	374
885	2881	370
886	2885	367
887	2888	364
888	2891	361
889	2894	357
890	2897	354
891	2901	351
892	2904	347
893	2906	344
894	2910	341
895	2912	338
896	2915	334
897	2919	331
898	2922	328
899	2925	325
900	2928	321
901	2931	318
902	2935	315
903	2938	312
904	2941	308
905	2944	305
906	2947	302
907	2951	299
908	2954	295
909	2957	292
910	2960	289
911	2962	285
912	2966	282
913	2969	279
914	2972	276
915	2975	272
916	2976	269
917	2979	266
918	2983	262
919	2986	259
920	2989	256
921	2992	253
922	2995	249
923	2999	246
924	3001	243
925	3004	240
926	3007	236
927	3010	233
928	3014	230
929	3018	227
930	3021	223
931	3024	220
932	3026	217
933	3030	214
934	3033	210
935	3035	207
936	3038	204
937	3040	201
938	3043	197
939	3047	194
940	3050	191
941	3053	188
942	3056	184
943	3059	181
944	3062	178
945	3065	175
946	3068	171
947	3071	168
948	3074	165
949	3077	161
950	3081	158
951	3084	155
952	3087	152
953	3090	149
954	3093	145
955	3096	142
956	3099	139
957	3102	136
958	3105	132
959	3108	129
960	3112	126
961	3115	123
962	3118	119
963	3121	116
964	3124	113
965	3127	110
966	3130	106
967	3133	103
968	3136	100
969	3139	97
970	3142	93
971	3146	90
972	3149	87
973	3152	84
974	3155	80
975	3158	77
976	3161	74
977	3164	71
978	3167	67
979	3170	64
980	3173	61
981	3177	58
982	3180	55
983	3183	51
984	3186	48
985	3189	45
986	3192	42
987	3195	38
988	3198	35
989	3201	32
990	3204	29
991	3207	25
992	3211	22
993	3214	19
994	3216	16
995	3219	12
996	3221	9
997	3225	6
998	3227	3
999	3230	0
