iter	Logloss
166	0.1994023566
167	0.1989564435
168	0.1982126684
169	0.197413758
170	0.1963568539
171	0.19537954
172	0.194666236
173	0.1935843297
174	0.1927761777
175	0.1922319509
176	0.1908874869
177	0.1901631645
178	0.1893238947
179	0.1887775759
180	0.1878528714
181	0.1867410348
182	0.1860387436
183	0.1855002057
184	0.1847482147
185	0.1841639792
186	0.1833725847
187	0.1825416666
188	0.1819363592
189	0.1809496794
190	0.180143224
191	0.1792957163
192	0.1783430351
193	0.1777573966
194	0.1770277935
195	0.1763223189
196	0.1755198966
197	0.1745726018
198	0.173860402
199	0.1730378052
200	0.1724235715
201	0.1719036759
202	0.1710449441
203	0.1704219716
204	0.1693366757
205	0.1685491892
206	0.1678667922
207	0.1673210717
208	0.1665721204
209	0.1658332053
210	0.1654378011
211	0.1650267732
212	0.1645139614
213	0.163761088
214	0.1632908782
215	0.1623756921
216	0.1619026162
217	0.1610043647
218	0.1603003883
219	0.1598464306
220	0.1591010096
221	0.1586301503
222	0.1582849418
223	0.1578653889
224	0.157175654
225	0.1567951329
226	0.156231728
227	0.1558710097
228	0.1553490925
229	0.1549473525
230	0.154245844
231	0.1538593484
232	0.153311519
233	0.1528907508
234	0.1525234441
235	0.1517039308
236	0.1513004698
237	0.1505982804
238	0.1500349446
239	0.1497700175
240	0.1491588956
241	0.1486302016
242	0.1482988857
243	0.1479284633
244	0.1476268974
245	0.1468430267
246	0.1466027623
247	0.1461023388
248	0.1457823251
249	0.1452494634
250	0.1445182187
251	0.1440948208
252	0.1437481745
253	0.1431251304
254	0.1430102584
255	0.1424693871
256	0.1421159207
257	0.1416389275
258	0.1410355618
259	0.140622435
260	0.140118035
261	0.1396262616
262	0.1391452058
263	0.1384404837
264	0.1381464858
265	0.1376455537
266	0.1372865839
267	0.1368083098
268	0.1364219754
269	0.1360936992
270	0.1356257813
271	0.1349661381
272	0.134575091
273	0.1341805486
274	0.1338060067
275	0.1332339485
276	0.1325607679
277	0.1319441663
278	0.1315483915
279	0.1309769459
280	0.1304010797
281	0.1298528792
282	0.1292263995
283	0.1287431541
284	0.1283511666
285	0.1279601502
286	0.1274432521
287	0.1269390362
288	0.1265079822
289	0.1261428162
290	0.1255943306
291	0.1251907116
292	0.124849252
293	0.1243784108
294	0.1238169663
295	0.1234917363
296	0.123141642
297	0.1226133294
298	0.1222575095
299	0.121775815
300	0.1214404947
301	0.1211003351
302	0.1205796811
303	0.1203296515
304	0.1198465497
305	0.1194736902
306	0.1191003274
307	0.1185982354
308	0.1182294172
309	0.1179331976
310	0.1175696037
311	0.1171227277
312	0.1168093184
313	0.1164378329
314	0.1160133862
315	0.1155707715
316	0.1151896339
317	0.1148240334
318	0.1143819876
319	0.1141843685
320	0.1138609951
321	0.1133547153
322	0.1129738813
323	0.1127079152
324	0.1123759377
325	0.1120778786
326	0.1116327142
327	0.1112501465
328	0.1110785422
329	0.110780714
330	0.1103017301
331	0.1101517648
332	0.109859496
333	0.1093714678
334	0.1088804921
335	0.1086004401
336	0.1083579982
337	0.1079052676
338	0.1075225099
339	0.1072365987
340	0.1070462559
341	0.1066112228
342	0.1063892102
343	0.1060184476
344	0.1056266936
345	0.1053807537
346	0.1050464883
347	0.1046771643
348	0.1042014316
349	0.1039085054
350	0.1036588321
351	0.1034355706
352	0.1029923878
353	0.1027075167
354	0.1025667225
355	0.1021861511
356	0.1019087024
357	0.1016117475
358	0.101174264
359	0.1009094399
360	0.1006919673
361	0.10041713
362	0.1001954893
363	0.1000543533
364	0.09977575947
365	0.09952064311
366	0.09912945139
367	0.0988449061
368	0.09847685753
369	0.09817205265
370	0.09783351725
371	0.09749482188
372	0.09703919205
373	0.09675797114
374	0.09635367461
375	0.09599290836
376	0.09567718853
377	0.09534128492
378	0.09506160261
379	0.09475795857
380	0.09462059977
381	0.09431008697
382	0.09412342558
383	0.09374965582
384	0.09349839745
385	0.09308104
386	0.09278221573
387	0.09263626777
388	0.09249639378
389	0.09214807845
390	0.09199295263
391	0.0917450136
392	0.0914845929
393	0.09105612953
394	0.09079978941
395	0.09066788191
396	0.09044528556
397	0.0902027087
398	0.09005716078
399	0.08981656948
400	0.08971639561
401	0.08946013271
402	0.08916476257
403	0.08879496093
404	0.08857209867
405	0.08839654576
406	0.08812925356
407	0.08792631689
408	0.08759712035
409	0.0871398583
410	0.0868525206
411	0.08657336514
412	0.08638075029
413	0.08613241365
414	0.08588460686
415	0.08572148437
416	0.08539123625
417	0.0851251648
418	0.08487325544
419	0.08458172834
420	0.08439254027
421	0.08421738757
422	0.08396242884
423	0.08374995804
424	0.08355045454
425	0.08326583478
426	0.08306218099
427	0.0829326072
428	0.0827611763
429	0.08259265886
430	0.08230341472
431	0.08207686792
432	0.08164216659
433	0.0813350521
434	0.08111199483
435	0.08089068074
436	0.08074292221
437	0.08054136373
438	0.08025235737
439	0.07994542309
440	0.07976149011
441	0.07951121917
442	0.07932487772
443	0.07904110575
444	0.07888492922
445	0.07869296387
446	0.07843318099
447	0.07829556671
448	0.07810020653
449	0.07783523986
450	0.07760377982
451	0.07737297879
452	0.07721885824
453	0.07695351717
454	0.07662989383
455	0.07644825923
456	0.07634018315
457	0.07610243182
458	0.075826961
459	0.07562697778
460	0.07543002013
461	0.0751697188
462	0.07489506887
463	0.07465749244
464	0.07438175796
465	0.07428028837
466	0.07396491114
467	0.07370449508
468	0.07351151675
469	0.07322042
470	0.07309632476
471	0.0728937599
472	0.07270394167
473	0.07248407609
474	0.07230302127
475	0.0719684099
476	0.07177844844
477	0.07144886326
478	0.07126551233
479	0.07106492037
480	0.07077440445
481	0.07058979802
482	0.0704006555
483	0.07018669788
484	0.07003921376
485	0.06979556439
486	0.06963504807
487	0.06937564905
488	0.06924210324
489	0.06912220159
490	0.06894680799
491	0.06869598791
492	0.06844021071
493	0.06817719682
494	0.06793553591
495	0.06783552179
496	0.06765318931
497	0.06744792817
498	0.06722802579
499	0.06696534944
500	0.06678190047
501	0.06658296628
502	0.06630371541
503	0.06614692825
504	0.06595848742
505	0.06580649454
506	0.06568622087
507	0.06556371557
508	0.06538875054
509	0.06517348568
510	0.06499603295
511	0.06486564426
512	0.06460051737
513	0.064397222
514	0.06421287584
515	0.06399014021
516	0.06378827745
517	0.06367971133
518	0.06348289352
519	0.06328046581
520	0.06315150333
521	0.06301830013
522	0.06283837556
523	0.06261452583
524	0.0624589051
525	0.06226041789
526	0.062061327
527	0.06182554532
528	0.06165014306
529	0.06153579776
530	0.0614106345
531	0.06132260002
532	0.06116420995
533	0.06098271922
534	0.06089666755
535	0.0606953113
536	0.06052950266
537	0.060361172
538	0.06016229951
539	0.06003374094
540	0.05988193153
541	0.0597847884
542	0.05961162653
543	0.05951448402
544	0.05937290239
545	0.05920540722
546	0.05902072048
547	0.0588359918
548	0.05868173294
549	0.0586293214
550	0.05846435066
551	0.05835470558
552	0.05809293058
553	0.0580318821
554	0.05790544586
555	0.05775432455
556	0.05755638168
557	0.05738675826
558	0.05714899524
559	0.05703769589
560	0.05690751641
561	0.05676911866
562	0.05653113688
563	0.05629765656
564	0.05617572405
565	0.05599722288
566	0.05586752342
567	0.05577582994
568	0.05557537589
569	0.05540537669
570	0.05518428726
571	0.05504564902
572	0.05491838655
573	0.05476555786
574	0.05463707691
575	0.05450398146
576	0.05429853809
577	0.05412754915
578	0.05395007247
579	0.05381739086
580	0.05372492417
581	0.05359204212
582	0.05351098525
583	0.05339806332
584	0.05325016846
585	0.05305747953
586	0.05298432546
587	0.05285754338
588	0.05267687518
589	0.05253597332
590	0.05238490389
591	0.05227944342
592	0.05216728045
593	0.052079986
594	0.05198280657
595	0.05181498461
596	0.05163642579
597	0.0514851281
598	0.05128852751
599	0.05119330053
600	0.05109356564
601	0.05100866589
602	0.05086284208
603	0.05074913217
604	0.05063216167
605	0.05041866809
606	0.0503445023
607	0.05024371195
608	0.05016114959
609	0.0500218016
610	0.04991398302
611	0.04980760103
612	0.04970958769
613	0.04954841555
614	0.04941406823
615	0.04936893439
616	0.04932219138
617	0.04922392568
618	0.04915671065
619	0.04904827067
620	0.04891858683
621	0.04885565284
622	0.04873739011
623	0.04859723042
624	0.04848180263
625	0.04835442799
626	0.04824725341
627	0.04816474667
628	0.04803841768
629	0.04791510841
630	0.04785528677
631	0.04776350605
632	0.04764858473
633	0.04753252496
634	0.04744663083
635	0.04733426971
636	0.04727419618
637	0.04718513556
638	0.04709113212
639	0.04695340069
640	0.04687967823
641	0.04670875795
642	0.046586129
643	0.04648592887
644	0.04642266275
645	0.04626465822
646	0.04614446933
647	0.04606381511
648	0.04595935479
649	0.04588357946
650	0.04579096406
651	0.04567402066
652	0.04554737691
653	0.04542067974
654	0.04533434724
655	0.04525773317
656	0.04513157803
657	0.0450292756
658	0.04488723773
659	0.04476299758
660	0.04458145573
661	0.04452338814
662	0.04445721589
663	0.04433743708
664	0.04421991141
665	0.04413235065
666	0.04403132928
667	0.04390551922
668	0.04380538336
669	0.04366710536
670	0.04356141317
671	0.04352814615
672	0.04340961241
673	0.04336139507
674	0.04326019626
675	0.04317016403
676	0.0430868483
677	0.04299255824
678	0.04289094209
679	0.04278560697
680	0.04274946437
681	0.04263802068
682	0.042530013
683	0.04241221092
684	0.04232507205
685	0.0422127289
686	0.04215908981
687	0.0420533794
688	0.04198222902
689	0.04188806186
690	0.04183620629
691	0.04180606622
692	0.04167636461
693	0.04156799953
694	0.04145330845
695	0.0413524821
696	0.04126458459
697	0.04124786648
698	0.04114519314
699	0.04106049788
700	0.04092308356
701	0.0407849068
702	0.04066787294
703	0.04059167216
704	0.04050098119
705	0.04046918222
706	0.04035608598
707	0.04031766684
708	0.04016023508
709	0.04008660144
710	0.04000969332
711	0.03990180931
712	0.03986214497
713	0.03981016764
714	0.03970399297
715	0.03962964446
716	0.03951657092
717	0.03941899442
718	0.03931223879
719	0.03922230036
720	0.03911368805
721	0.03901617271
722	0.03890730408
723	0.03880696503
724	0.03872815221
725	0.03863164504
726	0.03848745053
727	0.03837527247
728	0.03830427447
729	0.03817060527
730	0.03807262113
731	0.03798357371
732	0.03789708633
733	0.03781499385
734	0.03777371943
735	0.03767902134
736	0.03764485822
737	0.03751877645
738	0.03742636918
739	0.03734118916
740	0.03727453458
741	0.03721145203
742	0.0371064652
743	0.03704692114
744	0.03698381739
745	0.03688467064
746	0.03680526268
747	0.03668135903
748	0.03664442387
749	0.03655410914
750	0.0364474528
751	0.03636537678
752	0.03631299654
753	0.03625156273
754	0.03613289507
755	0.03606002516
756	0.0359925552
757	0.03588263009
758	0.03577852068
759	0.03571741463
760	0.03569810685
761	0.03565929849
762	0.03559162441
763	0.03555746977
764	0.03548258171
765	0.0354165562
766	0.03531620552
767	0.03526867237
768	0.03520839271
769	0.03515541143
770	0.03508324167
771	0.03501430195
772	0.03499291956
773	0.03494132668
774	0.03477324988
775	0.03471038935
776	0.03463681909
777	0.03457612987
778	0.03452007358
779	0.03442030903
780	0.03436574881
781	0.03423980881
782	0.03412699152
783	0.03404657375
784	0.03396588659
785	0.03389146393
786	0.03379124793
787	0.03371096386
788	0.03362332873
789	0.03357289054
790	0.03355085978
791	0.03343868921
792	0.03340879539
793	0.03337179042
794	0.03328382812
795	0.033166974
796	0.0330583634
797	0.03300183095
798	0.03290739577
799	0.03290124721
800	0.0328037506
801	0.0327133128
802	0.03266924332
803	0.03257441642
804	0.03250651774
805	0.0324346338
806	0.03242921479
807	0.03236067784
808	0.03229743
809	0.03225777564
810	0.0322058528
811	0.0321449532
812	0.03211206728
813	0.03205140285
814	0.03198386918
815	0.0319218388
816	0.03183263223
817	0.03179070892
818	0.03173925099
819	0.03168850289
820	0.03160925379
821	0.03157914081
822	0.03150942481
823	0.03147227852
824	0.03144752945
825	0.03140147995
826	0.03133088507
827	0.03129237359
828	0.03122917702
829	0.03113905766
830	0.03111163304
831	0.03108171869
832	0.03106737293
833	0.03101965451
834	0.03093503001
835	0.03089192436
836	0.03086376502
837	0.03083732089
838	0.03079026473
839	0.03070633059
840	0.03065682528
841	0.0306033168
842	0.03053429325
843	0.03047276674
844	0.0304356922
845	0.03038397658
846	0.03034756979
847	0.03028455872
848	0.03025950888
849	0.03020070351
850	0.03015000651
851	0.03008669795
852	0.03004030421
853	0.0299707256
854	0.02987976603
855	0.02984962781
856	0.02977980896
857	0.02969636524
858	0.02961880368
859	0.02955903977
860	0.02950676891
861	0.02948097802
862	0.02942379253
863	0.02938406638
864	0.02936439121
865	0.02930660496
866	0.02926994509
867	0.02921787296
868	0.02914972638
869	0.02909971832
870	0.02907661633
871	0.0289903179
872	0.02896228313
873	0.02890179047
874	0.02884062804
875	0.02873800096
876	0.02866382548
877	0.02862988292
878	0.02854276326
879	0.02852887366
880	0.02844624025
881	0.02835181188
882	0.02827430205
883	0.02821267428
884	0.02819513942
885	0.02815888023
886	0.02810134376
887	0.02808324775
888	0.02806907718
889	0.02801976523
890	0.02795865506
891	0.02788226915
892	0.02783695489
893	0.02777661504
894	0.02774906576
895	0.02767092842
896	0.02764267232
897	0.02762512022
898	0.0275568633
899	0.02750793744
900	0.02743561437
901	0.02742699949
902	0.02737496135
903	0.02731808009
904	0.02730848067
905	0.02727540964
906	0.02723608809
907	0.02719324361
908	0.02713043085
909	0.02710467123
910	0.02705203046
911	0.02697586482
912	0.02693341482
913	0.02685836949
914	0.0267909051
915	0.02676015551
916	0.02674112637
917	0.02670390625
918	0.02666882589
919	0.02658203247
920	0.02653372826
921	0.02645753998
922	0.02639053845
923	0.02637124881
924	0.02631247513
925	0.02624748024
926	0.02619982184
927	0.0261618007
928	0.02611129565
929	0.02604558743
930	0.02601352478
931	0.02596709609
932	0.02595579956
933	0.02590646486
934	0.02584769157
935	0.02582734344
936	0.02577157586
937	0.02568856563
938	0.02563657437
939	0.0255853701
940	0.02553288605
941	0.02548483008
942	0.02545959154
943	0.02544376294
944	0.02538801346
945	0.0253489055
946	0.02530845574
947	0.02529977536
948	0.02525913575
949	0.02522545626
950	0.02518552638
951	0.02512331211
952	0.0250648912
953	0.02500316182
954	0.02498650255
955	0.0249694986
956	0.02492626611
957	0.02487497287
958	0.02482491486
959	0.02476815236
960	0.02475124464
961	0.02469629176
962	0.0246508142
963	0.02463264879
964	0.02457831355
965	0.02452866823
966	0.0244645316
967	0.02443444329
968	0.02437587272
969	0.02432578704
970	0.02430843305
971	0.02423255655
972	0.02422799491
973	0.02421436717
974	0.02419537918
975	0.02411645082
976	0.02407036309
977	0.02402465274
978	0.02400723055
979	0.02398936341
980	0.02393067884
981	0.02392798802
982	0.02389086893
983	0.0238579898
984	0.02384578937
985	0.02381243746
986	0.02378315661
987	0.02375768064
988	0.02370060988
989	0.02366156039
990	0.02360652504
991	0.0235513125
992	0.0235419656
993	0.02350067804
994	0.02348000717
995	0.02346586038
996	0.02342363096
997	0.02341289818
998	0.02339262891
999	0.02337588094
